mentions_eventtimedate,mentions_mentiontimedate,mentions_mentiontype,mentions_mentionidentifier,events_monthyear,events_sourceurl,events_nummentions,events_numsources,events_numarticles,events_eventcode,events_Actor1Name,events_Actor1CountryCode,events_Actor2Name,events_Actor2CountryCode
2.0181E+13,2.0181E+13,1,https://www.24horas.cl/noticiasbbc/gripe-espanola-gripe-porcina-influenza-h1n1-de-donde-vienen-los-nombres-de-las-enfermedades-2842802,201810,https://www.dailymail.co.uk/femail/article-6300591/New-label-youll-love-LF-Markey.html,7,1,7,111,LONDON,GBR,,
2.0181E+13,2.0181E+13,1,https://www.eluniversal.com.mx/ciencia-y-salud/gripe-espanola-gripe-porcina-influenza-h1n1-de-donde-vienen-los-nombres-de-las,201810,https://www.dailymail.co.uk/femail/article-6300591/New-label-youll-love-LF-Markey.html,7,1,7,111,LONDON,GBR,,
2.0181E+13,2.0181E+13,1,https://www.24horas.cl/noticiasbbc/gripe-espanola-gripe-porcina-influenza-h1n1-de-donde-vienen-los-nombres-de-las-enfermedades-2842802,201810,http://www.atlantico.net/articulo/deporte-local/mayor-espectaculo-mundo/20181021234534674226.html,2,1,2,10,CATALONIA,ESP,,
2.0181E+13,2.0181E+13,1,https://www.eluniversal.com.mx/ciencia-y-salud/gripe-espanola-gripe-porcina-influenza-h1n1-de-donde-vienen-los-nombres-de-las,201810,http://www.atlantico.net/articulo/deporte-local/mayor-espectaculo-mundo/20181021234534674226.html,2,1,2,10,CATALONIA,ESP,,
2.0181E+13,2.0181E+13,1,"http://www.euro.who.int/en/health-topics/communicable-diseases/influenza/news/news/2018/10/is-it-just-a-touch-of-the-flu-for-you,-or-do-you-face-a-greater-risk",201810,https://www.version2.dk/artikel/hele-toldvaesenet-moderniseres-vigtige-it-systemer-forsinket-2025-1086509,10,1,10,20,EUROPEAN,EUR,,
2.0181E+13,2.0181E+13,1,https://www.quotidiano.net/blog/malpelo/arriva-linfluenza-perche-vaccinarsi-33.2799,201810,https://www.quotidiano.net/blog/malpelo/arriva-linfluenza-perche-vaccinarsi-33.2799,8,1,8,40,MILAN,ITA,CONGRESS,
2.0181E+13,2.0181E+13,1,https://www.quotidiano.net/blog/malpelo/arriva-linfluenza-perche-vaccinarsi-33.2799,201810,https://www.quotidiano.net/blog/malpelo/arriva-linfluenza-perche-vaccinarsi-33.2799,8,1,8,40,CONGRESS,,MILAN,ITA
2.0181E+13,2.0181E+13,1,https://www.quotidiano.net/blog/malpelo/arriva-linfluenza-perche-vaccinarsi-33.2799,201810,https://www.quotidiano.net/blog/malpelo/arriva-linfluenza-perche-vaccinarsi-33.2799,2,1,2,40,MILAN,ITA,,
2.0181E+13,2.0181E+13,1,https://www.quotidiano.net/blog/malpelo/arriva-linfluenza-perche-vaccinarsi-33.2799,201810,https://www.quotidiano.net/blog/malpelo/arriva-linfluenza-perche-vaccinarsi-33.2799,2,1,2,40,,,MILAN,ITA
2.0181E+13,2.0181E+13,1,http://www.sj-r.com/news/20181021/sangamon-county-history-remembering-springfield-influenza-epidemic-of-1918,201810,http://www.sj-r.com/news/20181021/sangamon-county-history-remembering-springfield-influenza-epidemic-of-1918,5,1,5,51,STUDENT,,,
2.0181E+13,2.0181E+13,1,http://www.sj-r.com/news/20181021/sangamon-county-history-remembering-springfield-influenza-epidemic-of-1918,201810,http://www.sj-r.com/news/20181021/sangamon-county-history-remembering-springfield-influenza-epidemic-of-1918,10,1,10,10,STUDENT,,,
2.0181E+13,2.0181E+13,1,http://www.sj-r.com/news/20181021/sangamon-county-history-remembering-springfield-influenza-epidemic-of-1918,201810,http://www.sj-r.com/news/20181021/sangamon-county-history-remembering-springfield-influenza-epidemic-of-1918,10,1,10,20,DOCTOR,,,
2.0181E+13,2.0181E+13,1,http://www.sj-r.com/news/20181021/sangamon-county-history-remembering-springfield-influenza-epidemic-of-1918,201810,http://www.sj-r.com/news/20181021/sangamon-county-history-remembering-springfield-influenza-epidemic-of-1918,5,1,5,51,STUDENT,,,
2.0181E+13,2.0181E+13,1,http://www.sj-r.com/news/20181021/sangamon-county-history-remembering-springfield-influenza-epidemic-of-1918,201810,http://www.sj-r.com/news/20181021/sangamon-county-history-remembering-springfield-influenza-epidemic-of-1918,5,1,5,190,,,ILLINOIS,USA
2.0181E+13,2.0181E+13,1,http://www.greenstyle.it/influenza-2018-linee-guida-per-il-vaccino-e-rimedi-naturali-253061.html,201810,http://www.milenio.com/opinion/jose-luis-reyna/de-paso/regresion-autoritaria,6,1,6,20,GOVERNMENT,,ITALY,ITA
2.0181E+13,2.0181E+13,1,https://www.24horas.cl/noticiasbbc/gripe-espanola-gripe-porcina-influenza-h1n1-de-donde-vienen-los-nombres-de-las-enfermedades-2842802,201810,https://www.24horas.cl/noticiasbbc/gripe-espanola-gripe-porcina-influenza-h1n1-de-donde-vienen-los-nombres-de-las-enfermedades-2842802,2,1,2,1721,SPANIARD,ESP,,
2.0181E+13,2.0181E+13,1,https://www.24horas.cl/noticiasbbc/gripe-espanola-gripe-porcina-influenza-h1n1-de-donde-vienen-los-nombres-de-las-enfermedades-2842802,201810,https://www.24horas.cl/noticiasbbc/gripe-espanola-gripe-porcina-influenza-h1n1-de-donde-vienen-los-nombres-de-las-enfermedades-2842802,6,1,6,1721,SPANIARD,ESP,,
2.0181E+13,2.0181E+13,1,https://www.24horas.cl/noticiasbbc/gripe-espanola-gripe-porcina-influenza-h1n1-de-donde-vienen-los-nombres-de-las-enfermedades-2842802,201810,https://www.24horas.cl/noticiasbbc/gripe-espanola-gripe-porcina-influenza-h1n1-de-donde-vienen-los-nombres-de-las-enfermedades-2842802,2,1,2,1721,SPANIARD,ESP,,
2.0181E+13,2.0181E+13,1,https://www.24horas.cl/noticiasbbc/gripe-espanola-gripe-porcina-influenza-h1n1-de-donde-vienen-los-nombres-de-las-enfermedades-2842802,201810,https://www.24horas.cl/noticiasbbc/gripe-espanola-gripe-porcina-influenza-h1n1-de-donde-vienen-los-nombres-de-las-enfermedades-2842802,10,1,10,20,THE DRC,COD,THE DRC,COD
2.0181E+13,2.0181E+13,1,https://www.eluniversal.com.mx/ciencia-y-salud/gripe-espanola-gripe-porcina-influenza-h1n1-de-donde-vienen-los-nombres-de-las,201810,https://www.24horas.cl/noticiasbbc/gripe-espanola-gripe-porcina-influenza-h1n1-de-donde-vienen-los-nombres-de-las-enfermedades-2842802,6,1,6,1721,SPANIARD,ESP,,
2.0181E+13,2.0181E+13,1,https://www.eluniversal.com.mx/ciencia-y-salud/gripe-espanola-gripe-porcina-influenza-h1n1-de-donde-vienen-los-nombres-de-las,201810,https://www.24horas.cl/noticiasbbc/gripe-espanola-gripe-porcina-influenza-h1n1-de-donde-vienen-los-nombres-de-las-enfermedades-2842802,2,1,2,1721,SPANIARD,ESP,,
2.0181E+13,2.0181E+13,1,https://www.eluniversal.com.mx/ciencia-y-salud/gripe-espanola-gripe-porcina-influenza-h1n1-de-donde-vienen-los-nombres-de-las,201810,https://www.24horas.cl/noticiasbbc/gripe-espanola-gripe-porcina-influenza-h1n1-de-donde-vienen-los-nombres-de-las-enfermedades-2842802,2,1,2,1721,SPANIARD,ESP,,
2.0181E+13,2.0181E+13,1,https://www.eluniversal.com.mx/ciencia-y-salud/gripe-espanola-gripe-porcina-influenza-h1n1-de-donde-vienen-los-nombres-de-las,201810,https://www.24horas.cl/noticiasbbc/gripe-espanola-gripe-porcina-influenza-h1n1-de-donde-vienen-los-nombres-de-las-enfermedades-2842802,10,1,10,20,THE DRC,COD,THE DRC,COD
2.0181E+13,2.0181E+13,1,https://www.globalmeatnews.com/Article/2018/10/22/Avian-influenza-hits-Russian-broiler,201810,https://www.globalmeatnews.com/Article/2018/10/22/Avian-influenza-hits-Russian-broiler,4,1,4,10,RUSSIA,RUS,,
2.0181E+13,2.0181E+13,1,https://www.globalmeatnews.com/Article/2018/10/22/Avian-influenza-hits-Russian-broiler,201810,https://www.globalmeatnews.com/Article/2018/10/22/Avian-influenza-hits-Russian-broiler,4,1,4,60,RUSSIA,RUS,,
2.0181E+13,2.0181E+13,1,"http://www.euro.who.int/en/health-topics/communicable-diseases/influenza/news/news/2018/10/is-it-just-a-touch-of-the-flu-for-you,-or-do-you-face-a-greater-risk",201810,"http://www.euro.who.int/en/health-topics/communicable-diseases/pages/news/news/2018/10/is-it-just-a-touch-of-the-flu-for-you,-or-do-you-face-a-greater-risk",10,1,10,13,,,EUROPE,EUR
2.0181E+13,2.0181E+13,1,http://onlinevologda.ru/news/society/a-fifth-of-the-population-of-the-vologda-region-vaccinated-against-influenza/,201810,http://onlinevologda.ru/news/society/a-fifth-of-the-population-of-the-vologda-region-vaccinated-against-influenza/,10,1,10,10,VOLOGDA,RUS,GOVERNOR,
2.0181E+13,2.0181E+13,1,https://slate.com/technology/2018/10/spanish-flu-1918-influenza-pandemic-name-misnomer.html,201810,https://slate.com/technology/2018/10/spanish-flu-1918-influenza-pandemic-name-misnomer.html,2,1,2,20,UNITED STATES,USA,,
2.0181E+13,2.0181E+13,1,https://slate.com/technology/2018/10/spanish-flu-1918-influenza-pandemic-name-misnomer.html,201810,https://slate.com/technology/2018/10/spanish-flu-1918-influenza-pandemic-name-misnomer.html,2,1,2,20,UNITED STATES,USA,MAORI,
2.0181E+13,2.0181E+13,1,https://slate.com/technology/2018/10/spanish-flu-1918-influenza-pandemic-name-misnomer.html,201810,https://slate.com/technology/2018/10/spanish-flu-1918-influenza-pandemic-name-misnomer.html,2,1,2,20,MAORI,,NATIVE AMERICAN,
2.0181E+13,2.0181E+13,1,https://slate.com/technology/2018/10/spanish-flu-1918-influenza-pandemic-name-misnomer.html,201810,https://slate.com/technology/2018/10/spanish-flu-1918-influenza-pandemic-name-misnomer.html,4,1,4,20,NATIVE AMERICAN,,UNITED STATES,USA
2.0181E+13,2.0181E+13,1,https://slate.com/technology/2018/10/spanish-flu-1918-influenza-pandemic-name-misnomer.html,201810,https://slate.com/technology/2018/10/spanish-flu-1918-influenza-pandemic-name-misnomer.html,2,1,2,20,MAORI,,UNITED STATES,USA
2.0181E+13,2.0181E+13,1,https://slate.com/technology/2018/10/spanish-flu-1918-influenza-pandemic-name-misnomer.html,201810,https://slate.com/technology/2018/10/spanish-flu-1918-influenza-pandemic-name-misnomer.html,2,1,2,20,MAORI,,UNITED STATES,USA
2.0181E+13,2.0181E+13,1,https://www.cincinnatisun.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,http://www.eluniversal.com.mx/metropoli/edomex/imss-atiende-posible-involucrado-en-balacera-en-casa-de-norberto-rivera,4,1,4,193,,,UNITED STATES,USA
2.0181E+13,2.0181E+13,1,https://www.milwaukeesun.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,http://www.eluniversal.com.mx/metropoli/edomex/imss-atiende-posible-involucrado-en-balacera-en-casa-de-norberto-rivera,4,1,4,193,,,UNITED STATES,USA
2.0181E+13,2.0181E+13,1,https://www.albuquerqueexpress.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,http://www.eluniversal.com.mx/metropoli/edomex/imss-atiende-posible-involucrado-en-balacera-en-casa-de-norberto-rivera,4,1,4,193,,,UNITED STATES,USA
2.0181E+13,2.0181E+13,1,https://www.nepalnational.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,http://www.eluniversal.com.mx/metropoli/edomex/imss-atiende-posible-involucrado-en-balacera-en-casa-de-norberto-rivera,4,1,4,193,,,UNITED STATES,USA
2.0181E+13,2.0181E+13,1,https://www.singaporestar.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,http://www.eluniversal.com.mx/metropoli/edomex/imss-atiende-posible-involucrado-en-balacera-en-casa-de-norberto-rivera,4,1,4,193,,,UNITED STATES,USA
2.0181E+13,2.0181E+13,1,https://www.londonmercury.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,http://www.eluniversal.com.mx/metropoli/edomex/imss-atiende-posible-involucrado-en-balacera-en-casa-de-norberto-rivera,4,1,4,193,,,UNITED STATES,USA
2.0181E+13,2.0181E+13,1,https://www.theusnews.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,http://www.eluniversal.com.mx/metropoli/edomex/imss-atiende-posible-involucrado-en-balacera-en-casa-de-norberto-rivera,4,1,4,193,,,UNITED STATES,USA
2.0181E+13,2.0181E+13,1,https://www.israelherald.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,http://www.eluniversal.com.mx/metropoli/edomex/imss-atiende-posible-involucrado-en-balacera-en-casa-de-norberto-rivera,4,1,4,193,,,UNITED STATES,USA
2.0181E+13,2.0181E+13,1,https://www.chinanationalnews.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,http://www.eluniversal.com.mx/metropoli/edomex/imss-atiende-posible-involucrado-en-balacera-en-casa-de-norberto-rivera,4,1,4,193,,,UNITED STATES,USA
2.0181E+13,2.0181E+13,1,https://www.japanherald.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,http://www.eluniversal.com.mx/metropoli/edomex/imss-atiende-posible-involucrado-en-balacera-en-casa-de-norberto-rivera,4,1,4,193,,,UNITED STATES,USA
2.0181E+13,2.0181E+13,1,https://www.austinglobe.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,http://www.eluniversal.com.mx/metropoli/edomex/imss-atiende-posible-involucrado-en-balacera-en-casa-de-norberto-rivera,4,1,4,193,,,UNITED STATES,USA
2.0181E+13,2.0181E+13,1,https://www.hawaiitelegraph.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,http://www.eluniversal.com.mx/metropoli/edomex/imss-atiende-posible-involucrado-en-balacera-en-casa-de-norberto-rivera,4,1,4,193,,,UNITED STATES,USA
2.0181E+13,2.0181E+13,1,https://www.oklahomastar.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,http://www.eluniversal.com.mx/metropoli/edomex/imss-atiende-posible-involucrado-en-balacera-en-casa-de-norberto-rivera,4,1,4,193,,,UNITED STATES,USA
2.0181E+13,2.0181E+13,1,https://www.neworleanssun.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,http://www.eluniversal.com.mx/metropoli/edomex/imss-atiende-posible-involucrado-en-balacera-en-casa-de-norberto-rivera,4,1,4,193,,,UNITED STATES,USA
2.0181E+13,2.0181E+13,1,https://www.iraqsun.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,http://www.eluniversal.com.mx/metropoli/edomex/imss-atiende-posible-involucrado-en-balacera-en-casa-de-norberto-rivera,4,1,4,193,,,UNITED STATES,USA
2.0181E+13,2.0181E+13,1,https://medicalxpress.com/news/2018-10-high-dose-influenza-vaccine-linked-hospitalization.html,201810,https://www.stgeorgeutah.com/news/archive/2018/10/22/perspectives-midterm-elections-the-conversation-we-should-be-having/,10,1,10,20,VOTER,,,
2.0181E+13,2.0181E+13,1,https://www.infectioncontroltoday.com/influenza/high-dose-influenza-vaccine-linked-lower-hospitalization-rates-dialysis-patients,201810,https://www.stgeorgeutah.com/news/archive/2018/10/22/perspectives-midterm-elections-the-conversation-we-should-be-having/,10,1,10,20,VOTER,,,
2.0181E+13,2.0181E+13,1,https://www.milwaukeesun.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.wtsp.com/article/news/politics/florida/biden-shows-support-for-gillum-at-tampa-rally-hosted-on-usfs-campus/67-606870208,9,2,9,51,,,FLORIDA,USA
2.0181E+13,2.0181E+13,1,https://www.cincinnatisun.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.wtsp.com/article/news/politics/florida/biden-shows-support-for-gillum-at-tampa-rally-hosted-on-usfs-campus/67-606870208,9,2,9,51,,,FLORIDA,USA
2.0181E+13,2.0181E+13,1,https://www.albuquerqueexpress.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.wtsp.com/article/news/politics/florida/biden-shows-support-for-gillum-at-tampa-rally-hosted-on-usfs-campus/67-606870208,9,2,9,51,,,FLORIDA,USA
2.0181E+13,2.0181E+13,1,https://www.nepalnational.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.wtsp.com/article/news/politics/florida/biden-shows-support-for-gillum-at-tampa-rally-hosted-on-usfs-campus/67-606870208,9,2,9,51,,,FLORIDA,USA
2.0181E+13,2.0181E+13,1,https://www.londonmercury.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.wtsp.com/article/news/politics/florida/biden-shows-support-for-gillum-at-tampa-rally-hosted-on-usfs-campus/67-606870208,9,2,9,51,,,FLORIDA,USA
2.0181E+13,2.0181E+13,1,https://www.chinanationalnews.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.wtsp.com/article/news/politics/florida/biden-shows-support-for-gillum-at-tampa-rally-hosted-on-usfs-campus/67-606870208,9,2,9,51,,,FLORIDA,USA
2.0181E+13,2.0181E+13,1,https://www.israelherald.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.wtsp.com/article/news/politics/florida/biden-shows-support-for-gillum-at-tampa-rally-hosted-on-usfs-campus/67-606870208,9,2,9,51,,,FLORIDA,USA
2.0181E+13,2.0181E+13,1,https://www.theusnews.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.wtsp.com/article/news/politics/florida/biden-shows-support-for-gillum-at-tampa-rally-hosted-on-usfs-campus/67-606870208,9,2,9,51,,,FLORIDA,USA
2.0181E+13,2.0181E+13,1,https://www.singaporestar.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.wtsp.com/article/news/politics/florida/biden-shows-support-for-gillum-at-tampa-rally-hosted-on-usfs-campus/67-606870208,9,2,9,51,,,FLORIDA,USA
2.0181E+13,2.0181E+13,1,https://www.japanherald.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.wtsp.com/article/news/politics/florida/biden-shows-support-for-gillum-at-tampa-rally-hosted-on-usfs-campus/67-606870208,9,2,9,51,,,FLORIDA,USA
2.0181E+13,2.0181E+13,1,https://www.austinglobe.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.wtsp.com/article/news/politics/florida/biden-shows-support-for-gillum-at-tampa-rally-hosted-on-usfs-campus/67-606870208,9,2,9,51,,,FLORIDA,USA
2.0181E+13,2.0181E+13,1,https://www.neworleanssun.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.wtsp.com/article/news/politics/florida/biden-shows-support-for-gillum-at-tampa-rally-hosted-on-usfs-campus/67-606870208,9,2,9,51,,,FLORIDA,USA
2.0181E+13,2.0181E+13,1,https://www.oklahomastar.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.wtsp.com/article/news/politics/florida/biden-shows-support-for-gillum-at-tampa-rally-hosted-on-usfs-campus/67-606870208,9,2,9,51,,,FLORIDA,USA
2.0181E+13,2.0181E+13,1,https://www.hawaiitelegraph.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.wtsp.com/article/news/politics/florida/biden-shows-support-for-gillum-at-tampa-rally-hosted-on-usfs-campus/67-606870208,9,2,9,51,,,FLORIDA,USA
2.0181E+13,2.0181E+13,1,https://www.iraqsun.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.wtsp.com/article/news/politics/florida/biden-shows-support-for-gillum-at-tampa-rally-hosted-on-usfs-campus/67-606870208,9,2,9,51,,,FLORIDA,USA
2.0181E+13,2.0181E+13,1,http://outbreaknewstoday.com/rheumatoid-arthritis-high-dose-influenza-vaccination-improves-immune-responses-against-flu-94266/,201810,http://outbreaknewstoday.com/rheumatoid-arthritis-high-dose-influenza-vaccination-improves-immune-responses-against-flu-94266/,10,1,10,90,MONTREAL,CAN,,
2.0181E+13,2.0181E+13,1,https://sumedico.com/cuales-son-los-efectos-secundarios-de-la-vacuna-de-influenza/,201810,https://sumedico.com/cuales-son-los-efectos-secundarios-de-la-vacuna-de-influenza/,10,1,10,20,,,DOCTOR,
2.0181E+13,2.0181E+13,1,http://www.bresciaoggi.it/territori/citt%C3%A0/vaccino-antinfluenzale-pronto-in-farmacia-1.6849386,201810,http://www.latimes.com/socal/la-canada-valley-sun/entertainment/tn-vsl-me-valleyline-20181022-story.html,4,1,4,51,,,ITALY,ITA
2.0181E+13,2.0181E+13,1,https://foreignaffairs.co.nz/2018/10/24/mil-osi-canada-nunavuts-annual-influenza-campaign/,201810,http://planoinformativo.com/620213/canada-esta-en-disposicion-de-trabajar-con-lopez-obrador-ebrard-nacionales,4,1,4,51,CANADA,CAN,,
2.0181E+13,2.0181E+13,1,https://foreignaffairs.co.nz/2018/10/24/mil-osi-canada-nunavuts-annual-influenza-campaign/,201810,http://www.digitaljournal.com/pr/3990508,10,1,10,193,CANADA,CAN,,
2.0181E+13,2.0181E+13,1,https://www.hometownsource.com/morrison_county_record/morrison_county_record/free/h-n-low-pathogenic-avian-influenza-confirmed-in-kandiyohi-county/article_abfc48bc-d6fa-11e8-a6f4-dbb7b3ef2cc6.html,201810,http://tradearabia.com/news/HEAL_346684.html,8,1,8,20,BUSINESS,,,
2.0181E+13,2.0181E+13,1,https://www.inforum.com/business/agriculture/907507-Less-dangerous-avian-influenza-strain-confirmed-in-Minnesota-turkey-flock,201810,http://tradearabia.com/news/HEAL_346684.html,8,1,8,20,BUSINESS,,,
2.0181E+13,2.0181E+13,1,http://www.dglobe.com/business/agriculture/4518127-less-dangerous-avian-influenza-strain-confirmed-minnesota-turkey-flock,201810,http://tradearabia.com/news/HEAL_346684.html,8,1,8,20,BUSINESS,,,
2.0181E+13,2.0181E+13,1,https://www.hometownsource.com/morrison_county_record/free/h-n-low-pathogenic-avian-influenza-confirmed-in-kandiyohi-county/article_abfc48bc-d6fa-11e8-a6f4-dbb7b3ef2cc6.html,201810,http://tradearabia.com/news/HEAL_346684.html,8,1,8,20,BUSINESS,,,
2.0181E+13,2.0181E+13,1,http://www.bemidjipioneer.com/business/agriculture/4518127-less-dangerous-avian-influenza-strain-confirmed-minnesota-turkey-flock,201810,http://tradearabia.com/news/HEAL_346684.html,8,1,8,20,BUSINESS,,,
2.0181E+13,2.0181E+13,1,http://www.grandforksherald.com/business/agriculture/4518127-less-dangerous-avian-influenza-strain-confirmed-minnesota-turkey-flock,201810,http://tradearabia.com/news/HEAL_346684.html,8,1,8,20,BUSINESS,,,
2.0181E+13,2.0181E+13,1,http://www.wctrib.com/business/agriculture/4518163-h5n2-low-pathogenic-avian-influenza-confirmed-kandiyohi-county,201810,http://tradearabia.com/news/HEAL_346684.html,8,1,8,20,BUSINESS,,,
2.0181E+13,2.0181E+13,1,http://duluthnewstribune.com/business/agriculture/4518127-less-dangerous-avian-influenza-strain-confirmed-minnesota-turkey-flock,201810,http://tradearabia.com/news/HEAL_346684.html,8,1,8,20,BUSINESS,,,
2.0181E+13,2.0181E+13,1,http://www.duluthnewstribune.com/business/agriculture/4518127-less-dangerous-avian-influenza-strain-confirmed-minnesota-turkey-flock,201810,http://tradearabia.com/news/HEAL_346684.html,8,1,8,20,BUSINESS,,,
2.0181E+13,2.0181E+13,1,http://www.brainerddispatch.com/business/agriculture/4518127-less-dangerous-avian-influenza-strain-confirmed-minnesota-turkey-flock,201810,http://tradearabia.com/news/HEAL_346684.html,8,1,8,20,BUSINESS,,,
2.0181E+13,2.0181E+13,1,https://www.news24web.it/543742018/influenza-sindromi-parainfluenzali-mettono-letto-200mila-italiaani/,201810,http://ilmattino.it/napoli/cronaca/midollo_serve_donatore_per_salvare_francesco_sabato_incontro_a_napoli-4058602.html,4,1,4,70,ITALY,ITA,,
2.0181E+13,2.0181E+13,1,https://www.thedailystar.net/city/migratory-birds-may-carry-avian-influenza-virus-during-winter-environment-minister-1650916,201810,http://www.kalerkantho.com/online/entertainment/2018/10/23/695013,4,1,4,42,BANGLADESH,BGD,,
2.0181E+13,2.0181E+13,1,https://www.thedailystar.net/city/migratory-birds-may-carry-avian-influenza-virus-during-winter-environment-minister-1650916,201810,http://www.kalerkantho.com/online/entertainment/2018/10/23/695013,4,1,4,43,,,BANGLADESH,BGD
2.0181E+13,2.0181E+13,1,https://www.clickittefaq.com/migratory-birds-may-carry-avian-influenza-virus-minister/,201810,http://www.kalerkantho.com/online/entertainment/2018/10/23/695013,4,1,4,43,,,BANGLADESH,BGD
2.0181E+13,2.0181E+13,1,https://www.clickittefaq.com/migratory-birds-may-carry-avian-influenza-virus-minister/,201810,http://www.kalerkantho.com/online/entertainment/2018/10/23/695013,4,1,4,42,BANGLADESH,BGD,,
2.0181E+13,2.0181E+13,1,http://www.ip-watch.org/2018/10/23/members-consider-possible-changes-influenza-pandemic-framework/,201810,http://www.ip-watch.org/2018/10/23/members-consider-possible-changes-influenza-pandemic-framework/,10,1,10,40,WORLD HEALTH ORGANIZATION,,,
2.0181E+13,2.0181E+13,1,https://www.orlandoecho.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.birminghamstar.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,30,6,30,193,FLORIDA,USA,,
2.0181E+13,2.0181E+13,1,https://www.orlandoecho.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.birminghamstar.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,36,7,36,51,FLORIDA,USA,,
2.0181E+13,2.0181E+13,1,https://www.utahindependent.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.birminghamstar.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,36,7,36,51,FLORIDA,USA,,
2.0181E+13,2.0181E+13,1,https://www.irishsun.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.birminghamstar.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,36,7,36,51,FLORIDA,USA,,
2.0181E+13,2.0181E+13,1,https://www.saltlakecitysun.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.birminghamstar.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,30,6,30,193,FLORIDA,USA,,
2.0181E+13,2.0181E+13,1,https://www.saltlakecitysun.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.birminghamstar.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,36,7,36,51,FLORIDA,USA,,
2.0181E+13,2.0181E+13,1,https://www.birminghamstar.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.birminghamstar.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,36,7,36,51,FLORIDA,USA,,
2.0181E+13,2.0181E+13,1,https://www.irishsun.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.birminghamstar.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,30,6,30,193,FLORIDA,USA,,
2.0181E+13,2.0181E+13,1,https://www.utahindependent.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,201810,https://www.birminghamstar.com/news/258169144/flu-hospitalized-900000-in-us-in-2017-18-influenza-season,30,6,30,193,FLORIDA,USA,,
