RowNum,sourceurl,monthyear,sqldate,nummentions,numsources,numarticles,eventcode,actor1name,actor1countrycode,actor2name,actor2countrycode
12825,http://www.el-nacional.com/sociedad/Esperan-medicinas-combatir-malaria_0_927507372.html,201609,20160925,6,1,6,010,DOCTOR,,,
12826,http://www.el-nacional.com/sociedad/Oletta-Existen-casos-malaria-pais_0_968903281.html,201612,20161202,10,1,10,080,VENEZUELAN,VEN,NATIONAL ASSEMBLY,
12827,http://www.el-nacional.com/sociedad/Piden-OPS-atender-malaria-Venezuela_0_929307352.html,201609,20160928,2,1,2,040,VENEZUELAN,VEN,VENEZUELA,VEN
12828,http://www.el-nacional.com/sociedad/Piden-OPS-atender-malaria-Venezuela_0_929307352.html,201609,20160928,6,1,6,040,VENEZUELAN,VEN,VENEZUELAN,VEN
12829,http://www.el-nacional.com/sociedad/Piden-OPS-atender-malaria-Venezuela_0_929307352.html,201609,20160928,6,1,6,040,VENEZUELAN,VEN,AMERICAN,USA
12830,http://www.el-nacional.com/sociedad/Venezuela-registra-malaria-Federacion-Medica_0_941305971.html,201610,20161017,8,1,8,010,PRESIDENT,,VENEZUELAN,VEN
12831,http://www.el-nacional.com/sociedad/casos-malaria-reportaron-enero_0_794920752.html,201602,20160217,6,1,6,0311,COLOMBIA,COL,,
12832,http://www.el-nacional.com/sociedad/malaria-asento-Sucre_0_649135249.html,201506,20150619,10,1,10,020,MINISTRY,,,
12833,http://www.el-nacional.com/sociedad/personas-murieron-malaria-solo-Bolivar_0_920908191.html,201609,20160914,6,1,6,042,,,VENEZUELA,VEN
12834,http://www.el-nacional.com/sociedad/personas-murieron-malaria-solo-Bolivar_0_920908191.html,201609,20160914,10,1,10,111,DOCTOR,,,
12835,http://www.el-nacional.com/sociedad/personas-murieron-malaria-solo-Bolivar_0_920908191.html,201609,20160914,10,1,10,111,MINIST,,,
12836,http://www.el19digital.com/articulos/ver/titulo:42526-malaria-y-ah1n1-disparan-alarmas-en-panama,201605,20160530,10,1,10,020,HIGH OFFICIAL,,POPULATION,
12837,http://www.elarsenal.net/2017/05/23/empresario-ingles-financia-investigacion-contra-el-zika-malaria-y-dengue/,201705,20170523,8,1,8,071,ENGLISHMAN,GBR,,
12838,http://www.elcaribe.com.do/2015/07/23/salud-reporta-56-casos-malaria,201507,20150723,1,1,1,043,PUERTO RICAN,USA,UNITED STATES,USA
12839,http://www.elcaribe.com.do/2015/07/23/salud-reporta-56-casos-malaria,201507,20150723,1,1,1,043,PUERTO RICAN,USA,UNITED STATES,USA
12840,http://www.elcaribe.com.do/2015/07/23/salud-reporta-56-casos-malaria,201507,20150723,1,1,1,042,UNITED STATES,USA,PUERTO RICAN,USA
12841,http://www.elcaribe.com.do/2015/07/23/salud-reporta-56-casos-malaria,201507,20150723,1,1,1,042,UNITED STATES,USA,PUERTO RICAN,USA
12842,http://www.elcaribe.com.do/2015/07/23/salud-reporta-56-casos-malaria,201507,20150723,4,1,4,042,,,UNITED STATES,USA
12843,http://www.elcaribe.com.do/2015/07/23/salud-reporta-56-casos-malaria,201507,20150723,4,1,4,042,,,PUERTO RICAN,USA
12844,http://www.elcaribe.com.do/2015/07/23/salud-reporta-56-casos-malaria,201507,20150723,4,1,4,043,PUERTO RICAN,USA,,
12845,http://www.elcaribe.com.do/2015/07/23/salud-reporta-56-casos-malaria,201507,20150723,4,1,4,043,UNITED STATES,USA,,
12846,http://www.elcaribe.com.do/2015/07/23/salud-reporta-56-casos-malaria,201507,20150723,4,1,4,110,DOMINICAN REPUBLIC,DOM,,
12847,http://www.elcaribe.com.do/2015/07/23/salud-reporta-56-casos-malaria,201507,20150723,10,1,10,061,,,HAITI,HTI
12848,http://www.elcaribe.com.do/2015/07/23/salud-reporta-56-casos-malaria,201507,20150723,10,1,10,042,,,REPUBLICA DOMINICANA,DOM
12849,http://www.elcaribe.com.do/2015/07/23/salud-reporta-56-casos-malaria,201507,20150723,10,1,10,043,REPUBLICA DOMINICANA,DOM,,
12850,http://www.elcaribe.com.do/2017/09/18/choques-transito-dejan-mas-muertos-dengue-malaria/,201709,20170918,10,1,10,020,CITIZEN,,,
12851,http://www.elcolombiano.com/antioquia/epidemia-de-malaria-en-vigia-del-fuerte-JD4036649,201604,20160425,8,1,8,012,SWEDEN,SWE,POPULATION,
12852,http://www.elcolombiano.com/antioquia/malaria-afecta-a-indigenas-y-afros-en-vigia-del-fuerte-GN3825910,201603,20160329,2,1,2,020,,,SECRETARIAT,
12853,http://www.elcolombiano.com/antioquia/malaria-afecta-a-indigenas-y-afros-en-vigia-del-fuerte-GN3825910,201603,20160329,8,1,8,020,COLOMBIA,COL,SECRETARIAT,
12854,http://www.elcolombiano.com/antioquia/zika-y-malaria-afectan-a-migrantes-cubanos-varados-en-turbo-antioquia-CY4414455,201606,20160618,10,1,10,020,CITIZEN,,,
12855,http://www.elcolombiano.com/colombia/en-2016-van-20-muertes-por-malaria-KY4155914,201605,20160517,2,1,2,030,MINISTRY,,,
12856,http://www.elcolombiano.com/colombia/en-2016-van-20-muertes-por-malaria-KY4155914,201605,20160517,4,1,4,030,SWEDEN,SWE,,
12857,http://www.elcolombiano.com/colombia/en-2016-van-20-muertes-por-malaria-KY4155914,201605,20160517,4,1,4,030,MINISTRY,,SWEDEN,SWE
12858,http://www.elcolombiano.com/colombia/malaria-en-choco-declaran-epidemia-MA4345806,201606,20160609,10,1,10,090,SECRETARIAT,,,
12859,http://www.elcolombiano.com/colombia/malaria-incremento-en-choco-en-2016-XE4035572,201604,20160425,10,1,10,038,VILLAGE,,AUTHORITIES,
12860,http://www.elcolombiano.com/colombia/salud/controles-contra-la-malaria-en-la-frontera-colombia-venezuela-BE7633443,201711,20171104,4,1,4,030,VENEZUELAN,VEN,VENEZUELA,VEN
12861,http://www.elcolombiano.com/colombia/salud/controles-contra-la-malaria-en-la-frontera-colombia-venezuela-BE7633443,201711,20171104,6,1,6,030,VENEZUELAN,VEN,SHARED INTEREST,
12862,http://www.elcolombiano.com/colombia/salud/nobel-de-medicina-premio-avances-frente-a-enfermedades-parasitarias-y-contra-la-malaria-MB2829691,201510,20151005,10,1,10,190,MEDIA,,,
12863,http://www.elcolombiano.com/internacional/venezuela/emergencia-en-venezuela-por-malaria-BL7739388,201711,20171121,10,1,10,020,PARLIAMENT,,VENEZUELA,VEN
12864,http://www.elcolombiano.com/tendencias/patarroyo-anuncia-que-este-ano-entregara-vacuna-perfeccionada-contra-malaria-YA8046634,201801,20180122,2,1,2,064,,,TELEVISION,
12865,http://www.elcolombiano.com/tendencias/patarroyo-anuncia-que-este-ano-entregara-vacuna-perfeccionada-contra-malaria-YA8046634,201801,20180122,2,1,2,010,,,TELEVISION,
12866,http://www.elcolombiano.com/tendencias/patarroyo-anuncia-que-este-ano-entregara-vacuna-perfeccionada-contra-malaria-YA8046634,201801,20180122,2,1,2,130,,,TELEVISION,
12867,http://www.elcolombiano.com/tendencias/patarroyo-anuncia-que-este-ano-entregara-vacuna-perfeccionada-contra-malaria-YA8046634,201801,20180122,8,1,8,010,BRAZIL,BRA,TELEVISION,
12868,http://www.elcolombiano.com/tendencias/patarroyo-anuncia-que-este-ano-entregara-vacuna-perfeccionada-contra-malaria-YA8046634,201801,20180122,8,1,8,130,BRAZIL,BRA,TELEVISION,
12869,http://www.elcolombiano.com/tendencias/patarroyo-anuncia-que-este-ano-entregara-vacuna-perfeccionada-contra-malaria-YA8046634,201801,20180122,8,1,8,064,BRAZIL,BRA,TELEVISION,
12870,http://www.elcolombiano.com/tendencias/patarroyo-anuncia-que-este-ano-entregara-vacuna-perfeccionada-contra-malaria-YA8046634,201801,20180122,10,1,10,112,ENVIRONMENTALIST,,,
12871,http://www.elcomercio.com/tendencias/brote-malaria-frontera-peru-ecuador.html,201608,20160803,10,1,10,193,MINIST,,,
12872,http://www.elconfidencial.com/alma-corazon-vida/2015-09-18/las-muertes-por-malaria-se-han-reducido-un-60-en-15-anos_1022878/,201509,20150918,10,1,10,071,GOVERNMENT,,,
12873,http://www.elconfidencial.com/tecnologia/2015-08-26/chikunguna-dengue-malaria-virus-mosquito-tigre_986444/,201508,20150826,10,1,10,010,COMMUNITY,,,
12874,http://www.eldeber.com.bo/santacruz/campana-malaria-santa-cruz.html,201604,20160425,10,1,10,110,,,SAINT,
12875,http://www.eldeber.com.bo/santacruz/campana-malaria-santa-cruz.html,201604,20160425,10,1,10,036,POPULATION,,SAINT,
12876,http://www.eldeber.com.bo/santacruz/incesante-labor-permitio-control-malaria.html,201505,20150510,10,1,10,042,,,ARGENTINA,ARG
12877,http://www.eldeber.com.bo/santacruz/incesante-labor-permitio-control-malaria.html,201505,20150510,10,1,10,043,ARGENTINA,ARG,,
12878,http://www.eldiadevalladolid.com/noticia/Z0EF434B7-E1E4-0D8F-587313A91D46238D/La-nueva-vacuna-contra-la-malaria-en-2019,201809,20180927,10,1,10,010,SCIENTIST,,UNIVERSITY,
12879,http://www.eldiadevalladolid.com/noticia/Z0EF434B7-E1E4-0D8F-587313A91D46238D/La-nueva-vacuna-contra-la-malaria-en-2019,201809,20180927,10,1,10,051,SCIENTIST,,UNIVERSITY,
12880,http://www.eldiario.ec/noticias-manabi-ecuador/407524-parlamento-pide-al-ejecutivo-atender-148-mil-casos-de-malaria/,201609,20160930,4,1,4,026,VENEZUELA,VEN,VENEZUELAN,VEN
12881,http://www.eldiario.ec/noticias-manabi-ecuador/407524-parlamento-pide-al-ejecutivo-atender-148-mil-casos-de-malaria/,201609,20160930,6,1,6,026,,,VENEZUELAN,VEN
12882,http://www.eldiariocba.com.ar/otorgaron-el-nobel-de-medicina-al-tratamiento-contra-la-malaria/,201510,20151006,10,1,10,190,SCIENTIST,,,
12883,http://www.eldiariocba.com.ar/otorgaron-el-nobel-de-medicina-al-tratamiento-contra-la-malaria/,201510,20151006,10,1,10,070,SCIENTIST,,,
12884,http://www.eldiariodeguayana.com.ve/malaria-campea-en-zonas-rurales/,201706,20170607,10,1,10,036,OVIEDO,ESP,MAYOR,
12885,http://www.eldiariodeguayana.com.ve/suman-acciones-para-controlar-malaria-en-bolivar/,201711,20171105,10,1,10,190,AUTHORITIES,,COMMUNITY,
12886,http://www.eldiariodeguayana.com.ve/trazan-lineamientos-contra-la-malaria-en-caroni/,201705,20170510,8,1,8,130,,,VENEZUELA,VEN
12887,http://www.eldiariony.com/hoteleros-casos-enfermos-malaria-dengue-colera-republica-dominicana,201508,20150806,10,1,10,010,MINISTRY,,,
12888,http://www.eleconomista.net/2016/05/27/cientificos-de-eua-localizan-en-el-sodio-la-clave-para-combatir-la-malaria,201605,20160528,10,1,10,190,SCIENTIST,,AMERICAN,USA
12889,http://www.eleconomista.net/2016/05/27/cientificos-de-eua-localizan-en-el-sodio-la-clave-para-combatir-la-malaria,201605,20160528,10,1,10,190,SCIENTIST,,,
12890,http://www.eleconomista.net/2016/05/27/cientificos-de-eua-localizan-en-el-sodio-la-clave-para-combatir-la-malaria,201605,20160528,10,1,10,190,UNIVERSITY,,,
12891,http://www.eleconomista.net/2017/04/24/proponen-un-medicamento-como-arma-revolucionaria-contra-la-malaria,201704,20170425,10,1,10,057,,,BASEL,CHE
12892,http://www.eleconomista.net/2017/04/24/proponen-un-medicamento-como-arma-revolucionaria-contra-la-malaria,201704,20170425,10,1,10,057,BASEL,CHE,,
12893,http://www.eleconomistaamerica.com.ar/actualidad-eAm-argentina/noticias/6978996/09/15/Expertos-disenan-en-Argentina-nueva-era-contra-sida-tuberculosis-y-malaria.html,201509,20150904,10,1,10,010,ARGENTINA,ARG,,
12894,http://www.eleconomistaamerica.com/politica-eAm/noticias/9032989/03/18/Maduro-dice-que-llegaron-a-Venezuela-las-medicinas-para-combatir-la-malaria.html,201803,20180327,10,1,10,042,,,VENEZUELA,VEN
12895,http://www.eleconomistaamerica.com/politica-eAm/noticias/9032989/03/18/Maduro-dice-que-llegaron-a-Venezuela-las-medicinas-para-combatir-la-malaria.html,201803,20180327,10,1,10,043,VENEZUELA,VEN,,
12896,http://www.eleconomistaamerica.com/salud-eAm/noticias/6888918/07/15/Puerto-Rico-pide-prevencion-para-quienes-viajen-a-RDominicana-por-malaria.html,201507,20150722,2,1,2,043,PUERTO RICAN,USA,UNITED STATES,USA
12897,http://www.eleconomistaamerica.com/salud-eAm/noticias/6888918/07/15/Puerto-Rico-pide-prevencion-para-quienes-viajen-a-RDominicana-por-malaria.html,201507,20150722,2,1,2,042,UNITED STATES,USA,PUERTO RICAN,USA
12898,http://www.eleconomistaamerica.com/salud-eAm/noticias/6888918/07/15/Puerto-Rico-pide-prevencion-para-quienes-viajen-a-RDominicana-por-malaria.html,201507,20150722,4,1,4,042,,,PUERTO RICAN,USA
12899,http://www.eleconomistaamerica.com/salud-eAm/noticias/6888918/07/15/Puerto-Rico-pide-prevencion-para-quienes-viajen-a-RDominicana-por-malaria.html,201507,20150722,4,1,4,042,,,UNITED STATES,USA
12900,http://www.eleconomistaamerica.com/salud-eAm/noticias/6888918/07/15/Puerto-Rico-pide-prevencion-para-quienes-viajen-a-RDominicana-por-malaria.html,201507,20150722,4,1,4,043,PUERTO RICAN,USA,,
12901,http://www.eleconomistaamerica.com/salud-eAm/noticias/6888918/07/15/Puerto-Rico-pide-prevencion-para-quienes-viajen-a-RDominicana-por-malaria.html,201507,20150722,4,1,4,043,UNITED STATES,USA,,
12902,http://www.eleconomistaamerica.com/salud-eAm/noticias/6978996/09/15/Expertos-disenan-en-Argentina-nueva-era-contra-sida-tuberculosis-y-malaria.html,201509,20150904,40,3,40,040,ARGENTINA,ARG,,
12903,http://www.eleconomistaamerica.com/salud-eAm/noticias/7388799/03/16/Paraguay-reune-requisitos-para-ser-declarado-libre-de-malaria-segun-la-OPS.html,201603,20160301,10,1,10,051,HIGH OFFICIAL,,,
12904,http://www.eleconomistaamerica.com/www.eleconomistaamerica.com/salud-eAm/noticias/9248493/07/18/Una-cura-contra-pulgas-en-las-mascotas-podria-prevenir-el-zika-y-la-malaria-en-humanos.html,201807,20180702,10,1,10,193,DUTCH,NLD,POPULATION,
12905,http://www.elheraldo.co/salud/en-dos-anos-se-tendra-y-se-donara-la-vacuna-contra-la-malaria-manuel-elkin-patarroyo-272325,201607,20160716,2,1,2,120,COLOMBIA,COL,,
12906,http://www.elheraldo.co/salud/en-dos-anos-se-tendra-y-se-donara-la-vacuna-contra-la-malaria-manuel-elkin-patarroyo-272325,201607,20160716,2,1,2,120,COLOMBIA,COL,,
12907,http://www.elheraldo.co/salud/en-dos-anos-se-tendra-y-se-donara-la-vacuna-contra-la-malaria-manuel-elkin-patarroyo-272325,201607,20160716,4,1,4,010,COLOMBIA,COL,,
12908,http://www.elheraldo.co/salud/en-dos-anos-se-tendra-y-se-donara-la-vacuna-contra-la-malaria-manuel-elkin-patarroyo-272325,201607,20160716,4,1,4,010,COLOMBIA,COL,,
12909,http://www.elheraldo.co/salud/en-dos-anos-se-tendra-y-se-donara-la-vacuna-contra-la-malaria-manuel-elkin-patarroyo-272325,201607,20160716,4,1,4,033,COLOMBIA,COL,,
12910,http://www.elheraldodesaltillo.mx/2018/06/11/la-oms-declara-a-paraguay-libre-de-malaria/,201806,20180611,10,1,10,036,PARAGUAY,PRY,WORLD HEALTH ORGANIZATION,
12911,http://www.elheraldodesaltillo.mx/2018/06/11/la-oms-declara-a-paraguay-libre-de-malaria/,201806,20180611,10,1,10,036,WORLD HEALTH ORGANIZATION,,PARAGUAY,PRY
12912,http://www.elimpulso.com/correos-diarios/enterate/an-aprueba-proyecto-de-acuerdo-sobre-la-malaria-29s,201609,20160929,10,1,10,040,PARLIAMENT,,VENEZUELAN,VEN
12913,http://www.elimpulso.com/correos-diarios/enterate/asamblea-nacional-exige-al-gobierno-erradicar-la-malaria,201609,20160930,10,1,10,020,NATIONAL ASSEMBLY,,GOVERNMENT,
12914,http://www.elimpulso.com/correos-diarios/enterate/fmv-80-de-los-casos-de-malaria-en-el-pais-son-del-estado-bolivar,201610,20161018,10,1,10,010,GOVERNMENT,,,
12915,http://www.elimpulso.com/home/maduro-acusa-santos-prohibir-venta-medicinas-la-malaria,201711,20171103,2,1,2,061,,,COLOMBIA,COL
12916,http://www.elimpulso.com/home/maduro-acusa-santos-prohibir-venta-medicinas-la-malaria,201711,20171103,8,1,8,061,,,COLOMBIA,COL
12917,http://www.elimpulso.com/noticias/nacionales/130-mil-casos-de-malaria-podria-registrar-el-2015,201512,20151217,10,1,10,020,CITIZEN,,EMPLOYEE,
12918,http://www.elimpulso.com/noticias/nacionales/130-mil-casos-de-malaria-podria-registrar-el-2015,201512,20151217,10,1,10,010,VENEZUELA,VEN,,
12919,http://www.elimpulso.com/noticias/nacionales/guillermo-seijas-aumentan-a-406-289-casos-de-malaria-en-venezuela-por-culpa-del-regimen,201806,20180624,10,1,10,051,WORKER,,,
12920,http://www.elimpulso.com/noticias/nacionales/guillermo-seijas-aumentan-a-406-289-casos-de-malaria-en-venezuela-por-culpa-del-regimen,201806,20180624,10,1,10,040,WORKER,,,
12921,http://www.elinformador.com.ve/2017/08/31/unicef-realizo-entrega-de-medicamentos-contra-la-malaria-al-ministerio-de-salud/,201708,20170831,30,3,30,050,UNICEF,,,
12922,http://www.elinformador.com.ve/2017/11/29/fondo-mundial-contra-la-malaria-muy-preocupado-por-aumento-de-casos-en-venezuela/,201711,20171130,2,1,2,043,MADRID,ESP,VENEZUELA,VEN
12923,http://www.elinformador.com.ve/2017/11/29/fondo-mundial-contra-la-malaria-muy-preocupado-por-aumento-de-casos-en-venezuela/,201711,20171130,2,1,2,042,MADRID,ESP,VENEZUELA,VEN
12924,http://www.elinformador.com.ve/2017/11/29/fondo-mundial-contra-la-malaria-muy-preocupado-por-aumento-de-casos-en-venezuela/,201711,20171130,2,1,2,042,VENEZUELA,VEN,MADRID,ESP
12925,http://www.elinformador.com.ve/2017/11/29/fondo-mundial-contra-la-malaria-muy-preocupado-por-aumento-de-casos-en-venezuela/,201711,20171130,2,1,2,043,VENEZUELA,VEN,MADRID,ESP
12926,http://www.eljaya.com/index.php/noticias/nacional/16207-salud-publica-reporta-mil-229-casos-de-dengue-69-de-malaria-28-de-leptospirosis-y-33-de-colera,201602,20160213,10,1,10,061,,,GUYANA,GUY
12927,http://www.elmanana.com/resurgemalariaenvenezuela-3372271.html,201608,20160815,10,1,10,031,VENEZUELA,VEN,POPULATION,
12928,http://www.elmercurio.com.ec/560282-paraguay-pide-oficialmente-a-la-ops-certificacion-como-pais-libre-de-malaria/,201610,20161002,10,1,10,010,PARAGUAYAN,PRY,,
12929,http://www.elmercuriodigital.net/2016/02/la-malaria-es-mucho-mas-mortal-que-el.html,201602,20160224,10,1,10,020,CAMEROON,CMR,AFRICA,AFR
12930,http://www.elmostrador.cl/vida-en-linea/2017/01/19/que-dice-el-isp-sobre-los-repelentes-para-prevenir-el-contagio-del-dengue-zika-chikungunya-y-malaria/,201701,20170119,10,1,10,010,DOCTOR,,BANK,
12931,http://www.elmundo.com/noticia/Venezuela-registra-el-mayor-incremento-de-casos-de-malaria-en-el-mundo/370180,201804,20180424,10,1,10,042,,,EUROPEAN,EUR
12932,http://www.elmundo.com/noticia/Venezuela-registra-el-mayor-incremento-de-casos-de-malaria-en-el-mundo/370180,201804,20180424,10,1,10,043,EUROPEAN,EUR,,
12933,http://www.elmundo.com/noticia/Venezuela-registra-el-mayor-incremento-de-casos-de-malaria-en-el-mundo/370180,201804,20180424,10,1,10,012,VENEZUELA,VEN,,
12934,http://www.elmundo.com/portal/vida/salud/18524_casos_de_malaria_se_han_registrado_en_choco_en_2016.php,201604,20160426,10,1,10,038,MINISTRY,,,
12935,http://www.elmundodecordoba.com/index.php?option=com_content&view=article&id=7953:Resurge-malaria-en-Venezuela&catid=47:mundo-conten-der&Itemid=181,201608,20160815,10,1,10,031,VENEZUELA,VEN,POPULATION,
12936,http://www.elnortedecastilla.es/valladolid/201602/21/malaria-como-causa-mortalidad-20160219223852.html,201602,20160221,10,1,10,193,SPAIN,ESP,CIVILIAN,
12937,http://www.elnuevodia.com/ciencia/ciencia/nota/mosquitoquetransmitelamalariadesarrollaresistenciaainsecticidas-2136679/,201412,20141209,10,1,10,051,AFRICA,AFR,,
12938,http://www.elnuevodia.com/estilosdevida/saludyejercicios/nota/africacrearalaprimeravacunacontralamalaria-2320969/,201705,20170515,10,1,10,036,,,NAIROBI,KEN
12939,http://www.elnuevodia.com/estilosdevida/saludyejercicios/nota/africacrearalaprimeravacunacontralamalaria-2320969/,201705,20170515,10,1,10,046,,,NAIROBI,KEN
12940,http://www.elnuevodia.com/estilosdevida/saludyejercicios/nota/africacrearalaprimeravacunacontralamalaria-2320969/,201705,20170515,10,1,10,036,NAIROBI,KEN,,
12941,http://www.elnuevodia.com/estilosdevida/saludyejercicios/nota/africacrearalaprimeravacunacontralamalaria-2320969/,201705,20170515,10,1,10,046,NAIROBI,KEN,,
12942,http://www.elnuevodia.com/noticias/locales/nota/bajovigilanciapormalaria-2076056/,201507,20150721,10,1,10,042,,,DOCTOR,
12943,http://www.elnuevodia.com/noticias/locales/nota/bajovigilanciapormalaria-2076056/,201507,20150721,10,1,10,043,DOCTOR,,,
12944,http://www.elnuevodia.com/noticias/locales/nota/confirmansegundocasoimportadodemalariaesteano-2218392/,201607,20160706,4,1,4,020,PUERTO RICO,USA,TRAVELLER,
12945,http://www.elnuevodia.com/noticias/locales/nota/confirmansegundocasoimportadodemalariaesteano-2218392/,201607,20160706,10,1,10,061,,,PUERTO RICO,USA
12946,http://www.elnuevodia.com/noticias/locales/nota/confirmantrescasosdemalariaenpuertorico-2075534/,201507,20150720,2,1,2,051,SCHOOL,,,
12947,http://www.elnuevodia.com/noticias/locales/nota/confirmantrescasosdemalariaenpuertorico-2075534/,201507,20150720,8,1,8,051,SCHOOL,,,
12948,http://www.elnuevodia.com/noticias/locales/nota/dosnuevoscasosdemalaria-2076393/,201507,20150721,10,1,10,012,DOCTOR,,,
12949,http://www.elnuevodia.com/noticias/locales/nota/masmalariaenpuertoricodelaquesereporta-2076617/,201507,20150722,10,1,10,061,,,REPUBLICA DOMINICANA,DOM
12950,http://www.elnuevodia.com/noticias/locales/nota/pocossuministrosdemedicamentoscontralamalaria-2078367/,201507,20150726,10,1,10,090,TOURIST,,,
12951,http://www.elnuevodiario.com.ni/actualidad/419032-vacuna-experimental-malaria-consigue-inmunidad-tot/,201702,20170215,20,2,20,020,SCIENTIST,,,
12952,http://www.elnuevodiario.com.ni/actualidad/425607-proponen-medicamento-arma-revolucionaria-malaria/,201704,20170424,10,1,10,057,,,BASEL,CHE
12953,http://www.elnuevodiario.com.ni/actualidad/425607-proponen-medicamento-arma-revolucionaria-malaria/,201704,20170424,10,1,10,057,BASEL,CHE,,
12954,http://www.elnuevodiario.com.ni/deportes/444413-nicaragua-reporta-6-820-casos-malaria-que-va-ano/,201710,20171025,10,1,10,023,GOVERNMENT,,NICARAGUA,NIC
12955,http://www.elnuevodiario.com.ni/internacionales/443892-muere-malaria-principal-acusado-violar-cinco-coope/,201710,20171020,10,1,10,1821,WORKER,,,
12956,http://www.elnuevodiario.com.ni/internacionales/443892-muere-malaria-principal-acusado-violar-cinco-coope/,201710,20171020,10,1,10,112,WORKER,,,
12957,http://www.elnuevodiario.com.ni/nacionales/408440-banco-mundial-coopera-vehiculos-combatir-malaria-n/,201610,20161026,10,1,10,080,,,NICARAGUA,NIC
12958,http://www.elnuevodiario.com.ni/nacionales/428371-bilwi-emergencia-1-300-casos-malaria/,201705,20170520,2,1,2,051,MANAGUA,NIC,,
12959,http://www.elnuevodiario.com.ni/nacionales/428371-bilwi-emergencia-1-300-casos-malaria/,201705,20170520,6,1,6,110,NICARAGUA,NIC,HOSPITAL,
12960,http://www.elnuevodiario.com.ni/nacionales/428371-bilwi-emergencia-1-300-casos-malaria/,201705,20170520,8,1,8,051,MANAGUA,NIC,,
12961,http://www.elnuevodiario.com.ni/nacionales/443009-nicaragua-registra-6-276-casos-malaria-que-va-ano/,201710,20171012,10,1,10,023,GOVERNMENT,,NICARAGUA,NIC
12962,http://www.elnuevodiario.com.ni/nacionales/444413-nicaragua-reporta-6-820-casos-malaria-que-va-ano/,201710,20171026,10,1,10,023,GOVERNMENT,,NICARAGUA,NIC
12963,http://www.elnuevosiglo.com.co/articulos/4-2016-preocupante-incremento-de-la-malaria-en-choc%C3%B3.html,201604,20160426,10,1,10,010,VILLAGE,,,
12964,http://www.elpais.com.co/elpais/colombia/noticias/preocupa-incremento-casos-malaria-choco-defensoria-pueblo,201604,20160426,10,1,10,111,VILLAGE,,,
12965,http://www.elpais.com.co/mundo/parlamento-decreta-emergencia-sanitaria-por-malaria-en-zona-sur-de-venezuela.html,201711,20171122,10,1,10,020,PARLIAMENT,,VENEZUELAN,VEN
12966,http://www.elpais.com.co/mundo/parlamento-decreta-emergencia-sanitaria-por-malaria-en-zona-sur-de-venezuela.html,201711,20171122,10,1,10,020,PARLIAMENT,,,
12967,http://www.elpais.com.co/mundo/venezuela-registra-el-mayor-incremento-de-casos-de-malaria-en-el-mundo-dice-oms.html,201804,20180424,2,1,2,061,COLOMBIA,COL,VENEZUELA,VEN
12968,http://www.elpais.com.co/mundo/venezuela-registra-el-mayor-incremento-de-casos-de-malaria-en-el-mundo-dice-oms.html,201804,20180424,8,1,8,061,COLOMBIA,COL,VENEZUELA,VEN
12969,http://www.elpais.com.uy/vida-actual/planta-china-nueva-esperanza-malaria.html,201505,20150520,4,1,4,042,,,VILLAGE,
12970,http://www.elpais.com.uy/vida-actual/planta-china-nueva-esperanza-malaria.html,201505,20150520,4,1,4,043,VILLAGE,,,
12971,http://www.elpais.com.uy/vida-actual/planta-china-nueva-esperanza-malaria.html,201505,20150520,6,1,6,042,,,VILLAGE,
12972,http://www.elpais.com.uy/vida-actual/planta-china-nueva-esperanza-malaria.html,201505,20150520,6,1,6,043,VILLAGE,,,
12973,http://www.elpais.com.uy/vida-actual/todos-contra-parasito-malaria.html,201703,20170309,10,1,10,020,THE INTERNATIONAL COMMUNITY,,,
12974,http://www.elpais.cr/2016/05/26/cientificos-de-ee-uu-localizan-en-el-sodio-la-clave-para-combatir-la-malaria/,201605,20160527,10,1,10,190,SCIENTIST,,AMERICAN,USA
12975,http://www.elpais.cr/2016/05/26/cientificos-de-ee-uu-localizan-en-el-sodio-la-clave-para-combatir-la-malaria/,201605,20160527,10,1,10,190,UNIVERSITY,,,
12976,http://www.elpaisonline.com/index.php/2013-01-15-14-16-26/sociedad/item/282236-epidemiologo-advierte-de-rebrote-de-la-malaria,201802,20180218,20,1,20,010,PHYSICIAN,,,
12977,http://www.elperiodico.cat/ca/noticias/ciencia/parasit-plasmodi-malaria-espanya-anys-5416444,201609,20160927,6,1,6,172,UNITED STATES,USA,,
12978,http://www.elperiodico.cat/ca/noticias/sanitat/pedro-alonso-vacuna-malaria-dificil-sida-4726017,201512,20151205,10,1,10,046,BARCELONA,ESP,SCIENTIST,
12979,http://www.elperiodico.cat/ca/noticias/sanitat/pedro-alonso-vacuna-malaria-dificil-sida-4726017,201512,20151205,10,1,10,046,SCIENTIST,,BARCELONA,ESP
12980,http://www.elperiodicodearagon.com/noticias/aragon/comunidad-registra-26-casos-anuales-malaria_1105696.html,201604,20160425,10,1,10,043,ARAGON,ESP,TRAVELER,
12981,http://www.elperiodicodearagon.com/noticias/aragon/comunidad-registra-26-casos-anuales-malaria_1105696.html,201604,20160425,10,1,10,042,TRAVELER,,ARAGON,ESP
12982,http://www.elperiodicodearagon.com/noticias/aragon/fallece-menor-14-anos-contraer-malaria_1234320.html,201710,20171012,10,1,10,042,,,AFRICA,AFR
12983,http://www.elperiodicodearagon.com/noticias/aragon/fallece-menor-14-anos-contraer-malaria_1234320.html,201710,20171012,10,1,10,043,,,SARAGOSSA,ESP
